sound_id,poem_id,title,author,original_phrase,original_phrase_en,sound_source_raw,sound_source_en,context_window,sound_category,location_raw,location_en,location_type,perception_modality,perception_reality,is_negated,extraction_method,sound_confidence_score,lng,lat,certainty,dynasty
snd_5887cc0d,song_雨霖铃_柳_0143,雨霖铃,柳永,寒蝉凄切,cold cicadas mournfully chirp,寒蝉,cold cicadas,寒蝉凄切。对长亭晚，骤雨初歇。,Animal,长亭,long pavilion,micro_space,direct,real,FALSE,LLM,0.95,114.313904,34.802941,T,Northern Song
snd_9c0889fd,song_雨霖铃_柳_0143,雨霖铃,柳永,骤雨初歇,sudden rain just stopped,骤雨,sudden rain,寒蝉凄切。对长亭晚，骤雨初歇。,Nature,长亭,long pavilion,micro_space,implied,real,FALSE,,0.7,114.313904,34.802941,T,Northern Song
snd_be5b0a6e,song_雨霖铃_柳_0143,雨霖铃,柳永,竟无语凝噎,"actually speechless, choked with sobs",语,speech,执手相看泪眼，竟无语凝噎。,Human,,,,direct,real,TRUE,,0.9,114.313904,34.802941,T,Northern Song
snd_e86fc2d1,song_采莲令_柳_0144,采莲令,柳永,轧轧开朱户,creaking sound of opening the red door,朱户,red door,翠娥执手送临歧，轧轧开朱户。,Environment,临歧,at the parting fork,micro_space,direct,real,FALSE,LLM,0.9,114.313904,34.802941,T,Northern Song
snd_c6fce9fd,song_凤栖梧・蝶恋花_柳_0145,凤栖梧・蝶恋花,柳永,对酒当歌,"facing wine, should sing",歌,singing,拟把疏狂图一醉。对酒当歌，强乐还无味。,Human,,,,implied,imagination,FALSE,LLM,0.9,114.31,34.79,T,Northern Song
snd_f653e23c,song_浪淘沙_柳_0146,浪淘沙,柳永,又闻空阶，夜雨频滴,"again hear on empty steps, night rain frequently drips",夜雨,night rain,那堪酒醒，又闻空阶，夜雨频滴,Nature,空阶,empty steps,micro_space,direct,real,FALSE,LLM,0.95,,,,Northern Song
snd_6d153eb0,song_浪淘沙_柳_0146,浪淘沙,柳永,饮散歌阑,"drinking ends, songs cease",歌,song,洞房深处，几度饮散歌阑,Human,洞房深处,deep within the bridal chamber,micro_space,implied,memory,FALSE,LLM,0.9,,,,Northern Song
snd_4d68ddb5,song_浪淘沙_柳_0146,浪淘沙,柳永,轻轻细说与,gently and softly tell,说,speak,愿低帏昵枕，轻轻细说与,Human,低帏昵枕,"lowered curtain, intimate pillow",micro_space,implied,imagination,FALSE,LLM,0.85,,,,Northern Song
snd_73bf1c64,song_定风波_柳_0147,定风波,柳永,音书无个,no news or letters,音书,news/letters (implied sound of communication),恨薄情一去，音书无个,Human,,,,implied,real,TRUE,LLM,0.6,108.960637,34.271171,T,Northern Song
snd_97485589,song_少年游_柳_0148,少年游,柳永,乱蝉栖,chaotic cicadas perch,蝉,cicadas,高柳乱蝉栖,Animal,高柳,tall willows,micro_space,implied,real,FALSE,LLM,0.8,114.5539995,32.3137475,T,Northern Song
snd_cde1700c,song_戚氏_柳_0149,戚氏,柳永,正蝉吟败叶,cicadas chirping among withered leaves,蝉,cicadas,正蝉吟败叶，蛩响衰草，相应喧喧,Animal,败叶,withered leaves,micro_space,direct,real,FALSE,LLM,0.95,108.960637,34.271171,T,Northern Song
snd_6add4e8e,song_戚氏_柳_0149,戚氏,柳永,蛩响衰草,crickets chirping among withered grass,蛩,crickets,正蝉吟败叶，蛩响衰草，相应喧喧,Animal,衰草,withered grass,micro_space,direct,real,FALSE,LLM,0.95,108.960637,34.271171,T,Northern Song
snd_a662070a,song_戚氏_柳_0149,戚氏,柳永,相应喧喧,responding noisily,蝉与蛩,cicadas and crickets,正蝉吟败叶，蛩响衰草，相应喧喧,Animal,,,,direct,real,FALSE,LLM,0.8,108.960637,34.271171,T,Northern Song
snd_5c381c23,song_戚氏_柳_0149,戚氏,柳永,遇当歌,encounter when singing,歌,singing,况有狂朋怪侣，遇当歌、对酒竞留连,Human,,,,implied,memory,FALSE,LLM,0.85,108.960637,34.271171,T,Northern Song
snd_71450707,song_戚氏_柳_0149,戚氏,柳永,渐呜咽、画角数声残,"gradually sobbing, the painted horn's few sounds fade",画角,painted horn,漏箭移、稍觉轻寒。渐呜咽、画角数声残,Instrument,,,,direct,real,FALSE,LLM,0.95,108.960637,34.271171,T,Northern Song
snd_5325dd0b,song_夜半乐_柳_0150,夜半乐,柳永,更闻商旅相呼,further hear merchants calling each other,商旅,merchants and travelers,怒涛渐息，樵风乍起，更闻商旅相呼。,Human,越溪深处,deep in the Yue stream,toponym,direct,real,FALSE,LLM,0.95,120.161693,30.280059,T,Northern Song
snd_4aac400a,song_夜半乐_柳_0150,夜半乐,柳永,渔人鸣榔归去,fishermen strike the wooden clapper returning,渔人鸣榔,fishermen striking wooden clappers,残日下，渔人鸣榔归去。,Human,残日下,under the setting sun,micro_space,direct,real,FALSE,LLM,0.9,120.161693,30.280059,T,Northern Song
snd_3e11e50b,song_夜半乐_柳_0150,夜半乐,柳永,含羞笑相语,shyly smile and talk to each other,浣沙游女,silk-washing maidens,岸边两两三三，浣沙游女。避行客、含羞笑相语。,Human,岸边,riverbank,micro_space,direct,real,FALSE,LLM,0.85,120.161693,30.280059,T,Northern Song
snd_242d87d8,song_夜半乐_柳_0150,夜半乐,柳永,断鸿声远,the sound of a lone swan goose fades into the distance,断鸿,lone swan goose,凝泪眼、杳杳神京路。断鸿声远长天暮。,Animal,长天暮,vast sky at dusk,micro_space,direct,real,FALSE,LLM,0.95,120.161693,30.280059,T,Northern Song
snd_f2306611,song_玉蝴蝶_柳_0151,玉蝴蝶,柳永,断鸿声,sound of a lone swan goose,断鸿,lone swan goose,断鸿声里，立尽斜阳,Animal,,,,direct,real,FALSE,LLM,0.95,115.0676465,33.84941,T,Northern Song
snd_c4d7d00f,song_竹马子・竹马儿_柳_0153,竹马子・竹马儿,柳永,残蝉噪晚,lingering cicadas chirp in the evening,残蝉,lingering cicadas,渐觉一叶惊秋，残蝉噪晚，素商时序。,Animal,,,,direct,real,FALSE,LLM,0.95,118.78,32.05,T,Northern Song
snd_d48335e6,song_迷神引_柳_0154,迷神引,柳永,孤城暮角,lonely city evening horn,角,horn,孤城暮角，引胡茄怨。,Instrument,孤城,lonely city,micro_space,direct,real,FALSE,LLM,0.9,112.989982,28.118301,T,Northern Song
snd_65f20d67,song_迷神引_柳_0154,迷神引,柳永,引胡茄怨,draws out the plaintive Tartar reed pipe,胡茄,Tartar reed pipe,孤城暮角，引胡茄怨。,Instrument,孤城,lonely city,micro_space,direct,real,FALSE,LLM,0.85,112.989982,28.118301,T,Northern Song
snd_c65a4778,song_迷神引_柳_0154,迷神引,柳永,平沙雁、旋惊散,"on the flat sand, wild geese suddenly scatter in alarm",雁,wild geese,水茫茫，平沙雁、旋惊散。,Animal,平沙,flat sand,micro_space,implied,real,FALSE,LLM,0.7,112.989982,28.118301,T,Northern Song
snd_3f1240dd,song_一丛花令・一丛花_张_0156,一丛花令・一丛花,张先,嘶骑渐遥,neighing horse gradually distant,骑,horse,嘶骑渐遥，征尘不断，何处认郎踪。,Animal,,,,direct,real,FALSE,LLM,0.9,120.1,30.86,T,Northern Song
snd_9ce8a89f,song_天仙子_张_0157,天仙子,张先,水调数声,several notes of Water Melody,水调,Water Melody (a tune),水调数声持酒听,Instrument,,,,direct,real,FALSE,LLM,0.9,113.659605,30.235006,T,Northern Song
snd_80169ede,song_天仙子_张_0157,天仙子,张先,听,listen,水调,Water Melody,水调数声持酒听,Instrument,,,,direct,real,FALSE,LLM,0.8,113.659605,30.235006,T,Northern Song
snd_d0cc8734,song_千秋岁_张_0158,千秋岁,张先,数声鶗鴂,several cries of the cuckoo,鶗鴂,cuckoo,数声鶗鴂。又报芳菲歇。,Animal,,,,direct,real,FALSE,LLM,0.95,,,,Northern Song
snd_d9459b47,song_千秋岁_张_0158,千秋岁,张先,莫把幺弦拨,do not pluck the thin string,幺弦,thin string (of a musical instrument),莫把幺弦拨。怨极弦能说。,Instrument,,,,implied,real,FALSE,LLM,0.9,,,,Northern Song
snd_158667ec,song_青门引・青门饮_张_0159,青门引・青门饮,张先,风雨晚来方定,wind and rain only stop in the evening,风雨,wind and rain,风雨晚来方定,Nature,,,,implied,real,FALSE,LLM,0.9,120.1,30.86,T,Northern Song
snd_19e0eeb0,song_青门引・青门饮_张_0159,青门引・青门饮,张先,楼头画角风吹醒,the painted horn on the tower awakens me blown by wind,画角,painted horn (military instrument),楼头画角风吹醒,Instrument,楼头,top of the tower,micro_space,direct,real,FALSE,LLM,0.95,120.1,30.86,T,Northern Song
snd_c6a7ed9b,song_青门引・青门饮_张_0159,青门引・青门饮,张先,入夜重门静,"as night falls, the multiple doors are quiet",静,silence,入夜重门静,Environment,重门,multiple doors,micro_space,direct,real,TRUE,LLM,0.85,120.1,30.86,T,Northern Song
snd_0dc15537,song_浣溪沙_晏_0160,浣溪沙,晏殊,一曲新词,a new song,新词,new song,一曲新词酒一杯,Human,,,,implied,real,FALSE,LLM,0.6,115.65,34.43,T,Northern Song
snd_f95b348d,song_浣溪沙_晏_0161,浣溪沙,晏殊,歌席,singing banquet,歌,singing,酒筵歌席莫辞频,Human,酒筵歌席,banquet with singing,micro_space,implied,real,FALSE,LLM,0.9,115.65,34.43,T,Northern Song
snd_8dcfcb05,song_浣溪沙_晏_0161,浣溪沙,晏殊,莫辞频,do not decline frequently,辞,decline (speech),酒筵歌席莫辞频,Human,酒筵歌席,banquet with singing,micro_space,implied,real,TRUE,LLM,0.7,115.65,34.43,T,Northern Song
snd_e119ddbf,song_浣溪沙_晏_0161,浣溪沙,晏殊,落花风雨,falling flowers and wind and rain,风雨,wind and rain,落花风雨更伤春,Nature,,,,implied,real,FALSE,LLM,0.8,115.65,34.43,T,Northern Song
snd_3c5522fa,song_木兰花・玉楼春_晏_0164,木兰花・玉楼春,晏殊,闻琴,hear the zither,琴,zither,闻琴解佩神仙侣,Instrument,,,,direct,memory,FALSE,LLM,0.9,114.31,34.79,T,Northern Song
snd_e3709bc3,song_木兰花・玉楼春_晏_0165,木兰花・玉楼春,晏殊,歌韵响铮琮,singing rhyme resounds like jingling jade,歌韵,singing rhyme,重头歌韵响铮琮,Human,池塘,pond,micro_space,direct,memory,FALSE,LLM,0.9,114.31,34.79,T,Northern Song
snd_90a0874f,song_踏莎行_晏_0166,踏莎行,晏殊,离歌,farewell song,离歌,farewell song,祖席离歌，长亭别宴。,Human,祖席,farewell banquet,micro_space,implied,real,FALSE,LLM,0.9,,,,Northern Song
snd_325e4345,song_踏莎行_晏_0166,踏莎行,晏殊,马映林嘶,horse neighs through the forest,马,horse,居人匹马映林嘶，行人去棹依波转。,Animal,林,forest,micro_space,direct,real,FALSE,LLM,0.95,,,,Northern Song
snd_05863735,song_玉楼春_晏_0168,玉楼春,晏殊,五更钟,bell at the fifth watch,钟,bell,楼头残梦五更钟,Environment,楼头,top of the tower,micro_space,implied,real,FALSE,LLM,0.9,114.31,34.79,F,Northern Song
snd_2860e46c,song_玉楼春_晏_0168,玉楼春,晏殊,三月雨,rain in the third month,雨,rain,花底离情三月雨,Nature,花底,under the flowers,micro_space,implied,real,FALSE,LLM,0.85,114.31,34.79,F,Northern Song
snd_41e3eb5b,song_诉衷情_欧_0171,诉衷情,欧阳修,拟歌先敛,about to sing but first restrains,歌,singing,拟歌先敛，欲笑还颦，最断人肠。,Human,,,,implied,imagination,FALSE,LLM,0.6,111.31,30.77,T,Northern Song
snd_1e758e4f,song_玉楼春_欧_0174,玉楼春,欧阳修,歌韵响铮鏦,singing rhythm resounds with clanging,歌韵,singing rhythm,从头歌韵响铮鏦,Human,,,,direct,memory,FALSE,LLM,0.9,114.140711,33.7601275,T,Northern Song
snd_17d072ff,song_玉楼春_欧_0175,玉楼春,欧阳修,闻琴,hear the zither,琴,zither,闻琴解神仙侣,Instrument,,,,direct,memory,FALSE,LLM,0.9,114.140711,33.7601275,T,Northern Song
snd_2c017c4b,song_玉楼春_欧_0176,玉楼春,欧阳修,风竹敲秋韵,wind and bamboo strike autumn rhythm,风竹,wind and bamboo,夜深风竹敲秋韵,Nature,,,,direct,real,FALSE,LLM,0.9,114.140711,33.7601275,T,Northern Song
snd_1176cdaa,song_玉楼春_欧_0176,玉楼春,欧阳修,万叶千声,"ten thousand leaves, a thousand sounds",叶,leaves,万叶千声皆是恨,Nature,,,,direct,real,FALSE,LLM,0.85,114.140711,33.7601275,T,Northern Song
snd_db18e9d5,song_风入松_俞_0178,风入松,俞国宝,骄嘶,proudly neigh,玉骢,jade-white horse,玉骢惯识西湖路，骄嘶过、沽酒垆前。,Animal,沽酒垆前,in front of the wine shop,micro_space,direct,real,FALSE,LLM,0.95,120.14,30.26,T,Southern Song
snd_1794ee38,song_风入松_俞_0178,风入松,俞国宝,箫鼓,flute and drum,箫鼓,flute and drum,红杏香中箫鼓，绿杨影里秋千。,Instrument,红杏香中,amid the fragrance of red apricot blossoms,micro_space,direct,real,FALSE,LLM,0.95,120.14,30.26,T,Southern Song
snd_93299d2f,song_绮罗香_史_0179,绮罗香,史达祖,翦灯深夜语,"trimming the lamp, talking deep into the night",语,speech,记当日、门掩梨花，翦灯深夜语。,Human,门掩梨花,behind the door with pear blossoms,micro_space,implied,memory,FALSE,LLM,0.9,120.16,30.29,F,Southern Song
snd_f90f7e30,song_双双燕_史_0180,双双燕,史达祖,软语,soft speech,燕,swallows,又软语、商量不定,Animal,雕梁藻井,carved beams and caisson ceiling,micro_space,implied,real,FALSE,LLM,0.9,120.16,30.29,F,Southern Song
snd_879fc107,song_喜迁莺_史_0182,喜迁莺,史达祖,忍听东风笛,bear to hear the east wind flute,笛,flute,老了杜郎，忍听东风笛,Instrument,,,,direct,memory,FALSE,LLM,0.9,120.16,30.29,T,Southern Song
snd_c396b304,song_三姝媚_史_0183,三姝媚,史达祖,凤弦常下,phoenix strings often lowered,凤弦,phoenix strings (zither strings),锦瑟横床，想泪痕尘影，凤弦常下。,Instrument,床,bed,micro_space,implied,memory,FALSE,LLM,0.8,120.16,30.29,F,Southern Song
snd_c0dbd7c4,song_夜合花_史_0184,夜合花,史达祖,歌边,by the singing,歌,singing,曾在歌边惹恨,Human,,,,implied,memory,FALSE,LLM,0.8,120.16,30.29,F,Southern Song
snd_6f75b27f,song_八归_史_0185,八归,史达祖,歌眉舒绿,singing eyebrows relax green,歌,song,赖有歌眉舒绿,Human,官渡,official ferry,toponym,implied,real,FALSE,LLM,0.9,115.89,38.88,T,Southern Song
snd_3f99b766,song_玉胡蝶・玉蝴蝶_史_0186,玉胡蝶・玉蝴蝶,史达祖,犹抱凉蝉,still holding the cool cicada,凉蝉,cool cicada,可怜闲叶，犹抱凉蝉,Animal,宫树,palace trees,micro_space,implied,real,FALSE,LLM,0.8,114.26,30.59,T,Southern Song
snd_ef3b1d64,song_玉胡蝶・玉蝴蝶_史_0186,玉胡蝶・玉蝴蝶,史达祖,吟思又接愁边,chanting thoughts connect to sorrow's edge,吟思,chanting thoughts,短景归秋，吟思又接愁边,Human,,,,implied,real,FALSE,LLM,0.6,114.26,30.59,T,Southern Song
snd_86c27b21,song_玉胡蝶・玉蝴蝶_史_0186,玉胡蝶・玉蝴蝶,史达祖,漏初长,the water clock begins to lengthen,漏,water clock,漏初长、梦魂难禁,Environment,,,,implied,real,FALSE,LLM,0.7,114.26,30.59,T,Southern Song
snd_49fe0ccd,song_玉胡蝶・玉蝴蝶_史_0186,玉胡蝶・玉蝴蝶,史达祖,啼蛄搅夜,the crying mole cricket disturbs the night,啼蛄,crying mole cricket,无端。啼蛄搅夜,Animal,夜,night,implied,direct,real,FALSE,LLM,0.9,114.26,30.59,T,Southern Song
snd_e228dc5f,song_玉胡蝶・玉蝴蝶_史_0186,玉胡蝶・玉蝴蝶,史达祖,一笛当楼,a flute facing the tower,笛,flute,一笛当楼，谢娘悬泪立风前,Instrument,楼,tower,micro_space,implied,real,FALSE,LLM,0.9,114.26,30.59,T,Southern Song
snd_197e83ed,song_秋霁_史_0187,秋霁,史达祖,夜闻秋声,hear the sound of autumn at night,秋声,sound of autumn,夜闻秋声，吹动岑寂,Nature,,,,direct,real,FALSE,LLM,0.9,114.26,30.59,T,Southern Song
snd_93c8411e,song_秋霁_史_0187,秋霁,史达祖,露蛩悲,dew crickets mourn,蛩,cricket,露蛩悲、清灯冷屋,Animal,冷屋,cold room,micro_space,implied,real,FALSE,LLM,0.85,114.26,30.59,T,Southern Song
snd_e9716bfc,song_宴清都_卢_0188,宴清都,卢祖皋,雁阔云音,"wild geese distant, cloud sounds",雁,wild geese,新来雁阔云音，鸾分槛影，无计重见,Animal,,,,implied,memory,TRUE,LLM,0.7,120.16,30.29,F,Southern Song
snd_b2647067,song_江城子_卢_0189,江城子,卢祖皋,无处觅箫声,nowhere to find the sound of the flute,箫声,flute sound,天阔云闲，无处觅箫声。,Instrument,,,,implied,real,TRUE,LLM,0.9,120.16,30.29,T,Southern Song
snd_953641da,song_小重山_章_0190,小重山,章良能,碎鸣禽,fragmented chirping of birds,禽,birds,雨馀风软碎鸣禽,Animal,,,,direct,real,FALSE,LLM,0.95,120.16,30.29,F,Southern Song
snd_0fb57eda,song_满庭芳_张_0191,满庭芳,张,静听寒声断续,quietly listening to the cold sound intermittently,寒声,cold sound (insect chirping),静听寒声断续,Animal,宝钗楼外,outside the Baochai Tower,toponym,direct,real,FALSE,LLM,0.9,116.767473,28.6925065,T,Southern Song
snd_05c3ccd7,song_满庭芳_张_0191,满庭芳,张,微韵转、凄咽悲沈,"subtle tones turning, sobbing and sinking in sorrow",微韵,subtle tones (insect chirping),微韵转、凄咽悲沈,Animal,宝钗楼外,outside the Baochai Tower,toponym,direct,real,FALSE,LLM,0.85,116.767473,28.6925065,T,Southern Song
snd_569de967,song_满庭芳_张_0191,满庭芳,张,敛步随音,treading lightly following the sound,音,sound (insect chirping),敛步随音,Animal,,,,direct,memory,FALSE,LLM,0.8,116.767473,28.6925065,T,Southern Song
snd_75d4a244,song_满庭芳_张_0191,满庭芳,张,凉夜伴孤吟,on a cool night accompanying lonely chanting,孤吟,lonely chanting,凉夜伴孤吟,Human,床下,under the bed,micro_space,implied,real,FALSE,LLM,0.75,116.767473,28.6925065,T,Southern Song
snd_605ea53f,song_浣溪沙_吴_0193,浣溪沙,吴文英,无语,without words,燕,swallow,夕阳无语燕归愁,Animal,,,,implied,real,TRUE,LLM,0.9,120.586673,30.036519,T,Southern Song
snd_862fe67e,song_浣溪沙_吴_0193,浣溪沙,吴文英,无声,without sound,落絮,falling willow catkins,落絮无声春堕泪,Nature,,,,implied,real,TRUE,LLM,0.9,120.586673,30.036519,T,Southern Song
snd_1c4baae2,song_点绛唇_吴_0195,点绛唇,吴文英,笙歌,reed pipe songs,笙歌,reed pipe music and singing,春梦笙歌里,Instrument,小楼,small tower,micro_space,implied,dream,FALSE,LLM,0.9,120.16,30.23,T,Southern Song
snd_e30b2906,song_祝英台近_吴_0196,祝英台近,吴文英,莺声,oriole's song,莺,oriole,有情花影阑干，莺声门径，解留我、霎时凝伫。,Animal,门径,gate path,micro_space,direct,real,FALSE,LLM,0.95,119.97,30.53,T,Southern Song
snd_dfda0d69,song_祝英台近_吴_0197,祝英台近,吴文英,笑声转,laughter turns,人,people,有人添烛西窗，不眠侵晓，笑声转、新年莺语。,Human,西窗,west window,micro_space,direct,real,FALSE,LLM,0.9,119.97,30.53,T,Southern Song
snd_eacf1c69,song_祝英台近_吴_0197,祝英台近,吴文英,新年莺语,New Year's oriole song,莺,oriole,有人添烛西窗，不眠侵晓，笑声转、新年莺语。,Animal,西窗,west window,micro_space,direct,real,FALSE,LLM,0.95,119.97,30.53,T,Southern Song
snd_05b65edf,song_烛影摇红_廖_0200,烛影摇红,廖世美,波声带雨,wave sound carrying rain,波,waves,晚霁波声带雨,Nature,江上,on the river,implied,direct,real,FALSE,LLM,0.9,113.69,31.26,T,Northern and Southern Song Transition
snd_cd810b52,song_凤凰台上忆吹箫_李_0201,凤凰台上忆吹箫,李清照,欲说还休,want to speak but stop,人（词人）,person (poet),多少事、欲说还休,Human,,,,implied,real,TRUE,LLM,0.9,118.440962,36.778223,T,Northern and Southern Song Transition
snd_c0c51b67,song_凤凰台上忆吹箫_李_0201,凤凰台上忆吹箫,李清照,千万遍阳关,thousands of times the Yang Pass song,阳关（曲）,Yang Pass (song),明朝，这回去也，千万遍阳关，也即难留,Human,,,,implied,imagination,FALSE,LLM,0.8,118.440962,36.778223,T,Northern and Southern Song Transition
snd_056d5b9c,song_永遇乐_李_0204,永遇乐,李清照,吹梅笛怨,playing the melancholy flute tune 'Plum Blossom',笛,flute,染柳烟浓，吹梅笛怨，春意知几许。,Instrument,,,,direct,real,FALSE,LLM,0.9,120.161693,30.280059,T,Northern and Southern Song Transition
snd_2788b17e,song_永遇乐_李_0204,永遇乐,李清照,听人笑语,listening to people's laughter and talk,人,people,不如向、帘儿底下，听人笑语。,Human,帘儿底下,under the curtain,micro_space,direct,real,FALSE,LLM,0.95,120.161693,30.280059,T,Northern and Southern Song Transition
snd_1133b2a9,song_声声慢_李_0205,声声慢,李清照,雁过也,wild geese pass by,雁,wild geese,雁过也，正伤心，却是旧时相识。,Animal,,,,implied,real,FALSE,LLM,0.8,119.3013275,33.529141,T,Northern and Southern Song Transition
snd_742ceb88,song_声声慢_李_0205,声声慢,李清照,点点滴滴,drip drop,细雨,fine rain,梧桐更兼细雨，到黄昏、点点滴滴。,Nature,梧桐,parasol tree,micro_space,direct,real,FALSE,LLM,0.9,119.3013275,33.529141,T,Northern and Southern Song Transition
snd_9b072196,song_苏武慢_蔡_0206,苏武慢,蔡伸,鸣笳声断,the sound of the reed pipe breaks off,笳,reed pipe,古垒鸣笳声断,Instrument,古垒,ancient fort,micro_space,direct,real,FALSE,LLM,0.95,116.41,39.91,T,Northern and Southern Song Transition
snd_4e4f5e6d,song_苏武慢_蔡_0206,苏武慢,蔡伸,败叶萧萧,withered leaves rustle,败叶,withered leaves,败叶萧萧,Nature,,,,direct,real,FALSE,LLM,0.9,116.41,39.91,T,Northern and Southern Song Transition
snd_20f9204f,song_柳梢青_蔡_0207,柳梢青,蔡伸,数声鶗鴂,several cries of the cuckoo,鶗鴂,cuckoo,数声鶗鴂。可怜又是，春归时节。,Animal,,,,direct,real,FALSE,LLM,0.95,120.16,30.29,F,Northern and Southern Song Transition
snd_cd46ab2d,song_摸鱼儿_辛_0208,摸鱼儿,辛弃疾,怨春不语,resent spring not speaking,春,spring,怨春不语,Nature,,,,implied,real,TRUE,LLM,0.6,117.236762,29.529646,T,Southern Song
snd_e53c20d8,song_水龙吟_辛_0209,水龙吟,辛弃疾,断鸿声里,in the sound of the broken swan,断鸿,broken swan (a lone swan's cry),落日楼头，断鸿声里，江南游子,Animal,楼头,atop the tower,micro_space,direct,real,FALSE,LLM,0.95,118.259367,29.3561985,T,Southern Song
snd_62df8310,song_水龙吟_辛_0209,水龙吟,辛弃疾,栏干拍遍,slapping the railings all over,栏干拍遍,slapping the railings,把吴钩看了，栏干拍遍，无人会、登临意,Environment,栏干,railings,micro_space,implied,real,FALSE,LLM,0.8,118.259367,29.3561985,T,Southern Song
snd_18d0ab5e,song_木兰花慢_辛_0213,木兰花慢,辛弃疾,醉来时响空弦,"when drunk, the sound of an empty bowstring rings out",空弦,empty bowstring,目断秋霄落雁，醉来时响空弦。,Environment,,,,implied,imagination,FALSE,LLM,0.7,115.7053705,30.279967,T,Southern Song
snd_fe703b28,song_祝英台令_辛_0214,祝英台令,辛弃疾,流莺声住,oriole's song stops,流莺,oriole,倩谁唤、流莺声住,Animal,南浦,southern shore,toponym,implied,real,TRUE,LLM,0.9,115.86,28.68,T,Southern Song
snd_f915f3a9,song_祝英台令_辛_0214,祝英台令,辛弃疾,呜咽梦中语,sobbing words in dream,梦中语,words in dream,罗帐灯昏，呜咽梦中语,Human,罗帐,silk curtain,micro_space,direct,dream,FALSE,LLM,0.95,115.86,28.68,T,Southern Song
snd_2223321c,song_青玉案_辛_0215,青玉案,辛弃疾,凤箫声动,phoenix flute sounds move,凤箫,phoenix flute,凤箫声动，玉壶光转，一夜鱼龙舞。,Instrument,,,,direct,real,FALSE,LLM,0.95,120.16,30.29,T,Southern Song
snd_f123122d,song_青玉案_辛_0215,青玉案,辛弃疾,笑语盈盈,laughter and talk abundant,笑语,laughter and talk,蛾儿雪柳黄金缕。笑语盈盈暗香去。,Human,,,,direct,real,FALSE,LLM,0.9,120.16,30.29,T,Southern Song
snd_4fb97c3c,song_贺新郎_辛_0216,贺新郎,辛弃疾,霓裳曲罢,the Rainbow Garment music ended,霓裳曲,Rainbow Garment music,自开元、霓裳曲罢,Instrument,,,,implied,memory,FALSE,LLM,0.9,116.1952135,27.384061,T,Southern Song
snd_3cc404f5,song_贺新郎_辛_0216,贺新郎,辛弃疾,弦解语,the strings understand speech,弦,strings,弦解语，恨难说,Instrument,,,,implied,imagination,FALSE,LLM,0.6,116.1952135,27.384061,T,Southern Song
snd_22d0e7c5,song_贺新郎_辛_0216,贺新郎,辛弃疾,轻拢慢拈,lightly pluck and slowly strum,拢、拈,plucking and strumming,琐窗寒、轻拢慢拈,Instrument,琐窗,carved window,micro_space,implied,real,FALSE,LLM,0.9,116.1952135,27.384061,T,Southern Song
snd_b6bc0d18,song_贺新郎_辛_0216,贺新郎,辛弃疾,一抹梁州哀彻,a stroke of Liangzhou mournful to the core,一抹,a stroke (of the pipa),推手含情还却手，一抹梁州哀彻,Instrument,,,,implied,real,FALSE,LLM,0.9,116.1952135,27.384061,T,Southern Song
snd_aad26285,song_贺新郎_辛_0216,贺新郎,辛弃疾,弹到此，为呜咽,"playing to this point, becomes sobbing",呜咽,sobbing,弹到此，为呜咽,Human,,,,implied,real,FALSE,LLM,0.9,116.1952135,27.384061,T,Southern Song
snd_c8cb4e82,song_贺新郎_辛_0217,贺新郎,辛弃疾,鹧鸪声住,partridge sound stops,鹧鸪,partridge,更那堪、鹧鸪声住，杜鹃声切,Animal,,,,direct,real,FALSE,LLM,0.9,116.1952135,27.384061,T,Southern Song
snd_762cdf67,song_贺新郎_辛_0217,贺新郎,辛弃疾,杜鹃声切,cuckoo's urgent cry,杜鹃,cuckoo,更那堪、鹧鸪声住，杜鹃声切,Animal,,,,direct,real,FALSE,LLM,0.9,116.1952135,27.384061,T,Southern Song
snd_f97118a0,song_贺新郎_辛_0217,贺新郎,辛弃疾,悲歌未彻,sad song not yet finished,壮士,hero,正壮士、悲歌未彻,Human,,,,direct,memory,FALSE,LLM,0.9,116.1952135,27.384061,T,Southern Song
snd_6f7f1680,song_贺新郎_辛_0217,贺新郎,辛弃疾,啼鸟,singing birds,啼鸟,singing birds,啼鸟还知如许恨,Animal,,,,implied,imagination,FALSE,LLM,0.7,116.1952135,27.384061,T,Southern Song
snd_c36cb8c3,song_绿头鸭・多丽_贺_0220,绿头鸭・多丽,贺铸,彩箫流怨,colorful flute flows with sorrow,彩箫,colorful flute,托微风、彩箫流怨，断肠马上曾闻。,Instrument,画楼珠箔临津,painted tower with pearl curtains by the ferry,micro_space,direct,memory,FALSE,LLM,0.95,114.31,34.79,T,Northern Song
snd_e3d5444f,song_绿头鸭・多丽_贺_0220,绿头鸭・多丽,贺铸,断肠马上曾闻,"heartbroken, once heard on horseback",彩箫,colorful flute,托微风、彩箫流怨，断肠马上曾闻。,Instrument,马上,on horseback,micro_space,direct,memory,FALSE,LLM,0.9,114.31,34.79,T,Northern Song
snd_d7c2f461,song_绿头鸭・多丽_贺_0220,绿头鸭・多丽,贺铸,调琴思,tuning the qin's thoughts,琴,qin (zither),燕堂开、艳妆丛里，调琴思、认歌颦。,Instrument,燕堂,swallow hall,micro_space,implied,real,FALSE,LLM,0.85,114.31,34.79,T,Northern Song
